Id,AegisName,Name
22917,Weapon_13Up_Box,+13 Weapon Upgrade Certificate
22918,Weapon_14Up_Box,+14 Weapon Upgrade Certificate
22919,Weapon_15Up_Box,+15 Weapon Upgrade Certificate
22920,Weapon_16Up_Box,+16 Weapon Upgrade Certificate
22921,Weapon_17Up_Box,+17 Weapon Upgrade Certificate
22922,Weapon_18Up_Box,+18 Weapon Upgrade Certificate
22923,Weapon_19Up_Box,+19 Weapon Upgrade Certificate
22924,Armor_5Up_Box,+5 Armor Upgrade Certificate
22925,Armor_6Up_Box,+6 Armor Upgrade Certificate
22926,Armor_7Up_Box,Armor +7 Refine Ticket
22927,Armor_8Up_Box,Armor +8 Refine Ticket
22928,Armor_9Up_Box,Armor +9 Refine Ticket
22929,Job_Manual25_24h,Job Battle Manual 24h
22930,Armor_11Up_Box,Armor +11 Refine Ticket
22931,Armor_12Up_Box,Armor +12 Refine Ticket
22932,Armor_13Up_Box,+13 Armor Upgrade Certificate
22933,Armor_14Up_Box,+14 Armor Upgrade Certificate
22934,Armor_15Up_Box,+15 Armor Upgrade Certificate
22935,Armor_16Up_Box,+16 Armor Upgrade Certificate
22936,Armor_17Up_Box,+17 Armor Upgrade Certificate
22937,Armor_18Up_Box,+18 Armor Upgrade Certificate
22938,Armor_19Up_Box,+19 Armor Upgrade Certificate
22943,Armor_10Up_Box,Armor +10 Refine Ticket
22944,Weapon_10Up_Box,Weapon +10 Refine Ticket
22945,Cherry_Blossom_Cake,Cherry Blossom Rice Cake
22946,Status_Decrease_Scroll,Stats Reduction Scroll
22947,Minus_Str_Box,Strength Soul Potion Box
22948,Minus_Agi_Box,Agility Soul Potion Box
22949,Minus_Vit_Box,Vitality Soul Potion Box
22950,Minus_Int_Box,Intelligence Soul Potion Box
22951,Minus_Dex_Box,Dexterity Soul Potion Box
22952,Minus_Luk_Box,Lucky Soul Potion Box
22953,Enchant_Stone_Box7,Costume Enchant Stone Box 7
22971,Mad_Bunny_Scroll,Mad Bunny Scroll
22972,Sealed_Hat_Box,Sealed Hat Box I
22973,Shadow_Cube_Weapon,Shadow Cube (Weapon)
22974,Shadow_Cube_Armor,Shadow Cube (Armor)
22975,Shadow_Cube_Shield,Shadow Cube (Shield)
22976,Shadow_Cube_Shoes,Shadow Cube (Shoes)
22977,Shadow_Cube_Pendant,Shadow Cube (Pendant)
22978,Shadow_Cube_Earing,Shadow Cube (Earing)
22979,Comp_Battle_Bubble,[Sale] Battle Manual and Bubble Gum
22980,InfinityD_ReturnScroll,Return of Infinite Dungeon
22982,Service30P_M_01_Call,Edward Zonda Owner EX
22983,Service30P_F_01_Call,Elysee Zonda Owner EX
22984,Dr_Life_Potion_01,Kahluna Milk
22985,Dr_Life_Potion_02,Basil
22988,Sealed_Hat_Box2,Sealed Hat Box II
22989,Improved_NomalBox,Improved PC Cafe Normal Box
22991,Soccer_Cake,Soccer Cake
22996,Comp_Neuralizer,[Gift] Neuralizer
22997,C_Greed_Scroll,Endless Greed Scroll
22998,C_CatPaw_Ticket,Infinite Cat Hand Ticket
22999,Comp_Trans_Scroll,[Event] Transformation Pack
23001,Enchant_Stone_Box8,Costume Enchant Stone Box 8
23007,Improved_WoodenBox,Improved PC Cafe Wooden Box
23008,AID_Bubble_Gum_24h,[24H] Bubble Gum
23010,AID_Manual_24h,[24H] Battle Manual
23011,AID_Insurance_24h,[24H] Life Insurance
23012,Comp_Small_Mana_Potion,[Not For Sale] Small Mana Potion
23013,Improved_GoldenBox,Improved PC Cafe Golden Box
23014,Improved_PlatinumBox,Improved PC Cafe Platinum Box
23015,Red_Slim_Pot_Box,Red Slim Potion Box
23016,Pieces_Of_Grudge,Cursed Fragment
23021,13thCelebrateBox,15th Anniversary Box
23022,CrossEventBox,Cross Event Box
23023,C_Giant_Fly_Wing,Infinite Giant Flywing
23024,Piamette_Scroll,Piamette Scroll
23025,Pope_Merc_Scroll,Pope Mercenary Scroll
23026,CasualPope_Merc_Scroll,Casual Pope Mercenary Scroll
23027,Dandelion_Ring,Dandelion Ring
23028,Capture_Rope,Capture Rope
23029,Cowlick_Box,Ponytail Gift Box
23030,Straight_Pony_Box,Straight Pony Gift Box
23031,Loose_Wave_Twin_Box,Loose Wave Twintail Gift Box
23032,Minus_Status_Box,Stats Soul Potion Box
23033,Invisible_Box,Invisible Box
23034,Invisible_Scroll,Invisible Scroll
23036,Pope_Merc_Scroll2,Pope Mercenary Scroll
23037,CasualPope_Merc_Scroll2,Casual Pope Mercenary Scroll
23038,White_Slim_Potion_Box_,[Sale] Slim White Potion Box
23039,Mastela_Fruit_Box_,[NotForSale] Mastela Fruit Box
23040,White_Potion_Box_,[NotForSale] White Potion Box
23041,Royal_Jelly_Box2_,[NotForSale] Royal Jelly Box
23042,Seed_Of_Yggdrasil_,[Not For Sale] Yggdrasil Seed
23043,Yggdrasil_Seed_Box_,[Sale] Yggdrasil Seed Box
23044,Elvira_Candy,Elvira Candy
23045,Mont_Blanc_Cake,Mont Blanc
23046,Comp_Mystic_Powder,[Sale] Mystic Powder
23047,Comp_Tyr's_Blessing,[Sale] Blessing of Tyr
23048,Comp_Regenerate_Potion,[Sale] Resilience Enhancement Potion
23049,Comp_Spark_Candy,[Not For Sale] Sparkling Candy
23050,Comp_Magic_Candy,[Not For Sale] Magic Candy
23051,New_Hat_Scroll,Liberty Cap Scroll
23052,New_Hat_Box,Liberty Statue Hat Box
23058,Enchant_Stone_Box9,Costume Enchant Stone Box 9
23059,Face_Paint_Box,Face Paint Box
23060,Surface_Paint_Box,Surface Paint Box
23061,Incisive_Arrow_Cntr,Sharp Arrow Quiver
23062,CokingOpenBox,Cooking Open Memorial Box
23063,Freeze_Dream,Frozen Dream
23069,2015_Special_Scroll,2015 Special Scroll
23070,2015_Special_Box,2015 Special Box
23072,2015_Angel_Scroll,Angel Scroll
23073,AngelPoring_Box,Angel Poring Shoes Box
23074,DecemberGiftBox_2016,December Gift Box
23075,NovemberGiftBox_2016,November Gift Box
23076,Build_Up_Potion_SS,Build Up Potion SS
23077,Build_Up_Potion_SC,Build Up Potion SC
23078,Build_Up_Potion_AC,Build Up Potion AC
23079,Strawberry_CreamCake,Strawberry Cream Cake
23080,Crystal_Of_Grudge,Cursed Crystal
23081,Kunai_Scroll_Of_Flame,Kunai Scroll of Flame
23082,Kunai_Scroll_Of_Icicle,Kunai Scroll of Icicle
23083,Kunai_Scroll_Of_Wind,Kunai Scroll of Storm
23084,Kunai_Scroll_Of_Soil,Kunai Scroll of Sand
23085,Kunai_Scroll_Of_Poison,Kunai Scroll of Poison
23086,Enchant_Stone_Box10,Costume Enchant Stone Box 10
23087,Small_Leather_Bag,Small Leather Bag
23094,Comp_Glass_Of_Illusion,[Not For Sale] Glass of Illusion
23095,Poring_Scroll,Poring Scroll
23096,MOBI_Support_Box,MOBI Support Box
23097,Time_Guardian_Box2,Greater Time Guardian Box
23098,Assorted_ShdowBox,Shadow Assortment Box
23100,Gunslinger_Enchant,Drooping Gunslinger Scroll
23106,Amistr_Scroll,Amistr Scroll
23107,Amistr_Box,Amistr Box
23115,Class_Shadow_Cube,Class Shadow Cube
23116,Shadow_Scroll,Shadow Scroll
23119,Spirit_Scroll,Soul Scroll
23120,Sealed_Hat_Box3,Sealed Hat Box III
23123,Bullet_Case_Flare,Flare Bullet Cartridge
23124,Bullet_Case_Lighting,Lightning Bullet Cartridge
23125,Bullet_Case_Ice,Ice Bullet Cartridge
23126,Bullet_Case_Poison,Poison Bullet Cartridge
23127,Bullet_Case_Blind,Blind Bullet Cartridge
23128,Cachua_Weapon,Kachua Weapon
23129,Cachua_Robe,Kachua Garment
23130,Cachua_Mail,Kachua Armor
23131,Cachua_Shoes,Kachua Shoes
23132,Cachua_Shield,Kachua Shield
23133,Cachua_Helm,Kachua Helm
23134,Balloon_Scroll,Balloon Scroll
23135,Poring_Balloon_Box,Poring Capsule
23136,WOB_Box,Butterfly Wing Box
23137,Ribel_Jumping_Box,Rebellion Jumping Support Box
23142,EXPUP_Potion1,Minor Growth Elixir
23143,JEXPUP_Potion1,Minor Job Elixir
23144,EXPUP_Potion1Box,Minor Growth Elixir Box
23145,JEXPUP_Potion1Box,Minor Job Elixir Box
23148,Premium_Box_2d,[2Day] Premium Subscription Box
23149,Premium_Box_3d,[3Day] Premium Subscription Box
23150,Lapine_DdukddakBox,Lapine Big Box
23151,EnchantStone_Recipe,Enchant Stone Recipe
23152,EventItem_Recipe,Collectibles SynthesisBox
23153,PetEgg_Recipe,Pet Egg SynthesisBox
23154,Nyang_Costume_Recipe,Costume Exchange SynthesisBox
23159,Poison_Pack2,Poison Bottle Pack
23160,Shadow_Cube_Sak,Shadow Cube
23161,Gunslinger_Box,Gunslinger Box
23162,Gunslinger_Scroll,Gunslinger Scoll
23165,Service30_AID_Buff,Premium Service Personnel
23167,Green_Scroll_K,July Green Scroll
23168,Mini_Fan_Box,Mini Fan Box
23169,Alchemist_Box,Alchemist box
23170,Fan_Upgrade_Kit,Fan Modification Kit
23171,Sealed_Gloom_Card_,Sealed Gloom Under Night Card
23172,Sealed_Pharaoh_Card_,Sealed Pharaoh Card
23173,Sealed_Kiel_Card_,Sealed Kiel-D-01 Card
23174,Enchant_Stone_Box11,Costume Enchant Stone Box 11
23175,Suit_Upgrade_Kit,Uniform Repair Kit
23176,Kafra_Scroll,Kafra Scroll
23177,Comp_Kafra_Card,[Not For Sale] Kafra Card
23178,Kafra_Box,Kafra Box
23187,Sap_Jelly,Sap Liquid
23188,Airship_Part,Unprocessed Parts
23189,Little_Dall_Needle,Small Needle Kit
23191,Varetyr_5_Scroll,Level 5 Varetyr Spear
23192,DiamondDust5_Scroll,Level 5 Diamond Dust
23193,CrimsonRock_5_Scroll,Level 5 Crimson Rock
23194,Sienna_5_Scroll,Level 5 Sienna Execrate
23195,Sigrun_Scroll,Sigrun Scroll
23196,Agust_Lucky_Scroll,Shining Blue Lucky Egg
23198,PremiumWoodenBox,Premium Wooden Box
23199,PremiumGoldenBox,Premium Golden Box
23200,PremiumPlatinumBox,Premium Platinum Box
23201,PremiumNomalBox,Premium Normal Box
23202,Vin_Chaud,Mulled Wine
23203,Small_Mana_Potion,Small Mana Potion
23204,M_DEFScroll,Shining Defense Scroll
23205,New_Hat_Scroll2,New Hat Scroll II
23206,New_Hat_Box2,New Hat Box II
23207,Premium_Box,[30Day] Premium Subscription Box
23209,Premium_Box_1d,[1Day] Premium Subscription Box
23210,Premium_Box_4d,[4Day] Premium Subscription Box
23211,Premium_Box_5d,[5Day] Premium Subscription Box
23212,Premium_Box_6d,[6Day] Premium Subscription Box
23213,Premium_Box_5d7,[7Day] Premium Subscription Box
23214,Premium_Box_8d,[8Day] Premium Subscription Box
23215,Premium_Box_9d,[9Day] Premium Subscription Box
23216,Premium_Box_10d,[10Day] Premium Subscription
23217,2016_Special_Scroll,2016 Special Scroll
23218,2016_Special_Box,2016 Special Box
23221,EF_DEX_Biscuit_Stick,[Not For Sale] DEX Biscuit Stick
23222,EF_LUK_Biscuit_Stick,[Not For Sale] LUK Biscuit Stick
23223,EF_STR_Biscuit_Stick,[Not For Sale] STR Biscuit Stick
23224,EF_VIT_Biscuit_Stick,[Not For Sale] VIT Biscuit Stick
23225,EF_AGI_Biscuit_Stick,[Not For Sale] AGI Biscuit Stick
23226,EF_INT_Biscuit_Stick,[Not For Sale] INT Biscuit Stick
23227,Biscuit_Stick_2Set,Biscuit Stick (2)
23228,HazyMooncake,Hazy Mooncake
23229,FallenAngelWing_Reset,Scroll of Fallen Angel Wings
23234,Racing_Exchange,Mysterious Medal Crane
23235,Candlelight_Scroll,Mad Bunny Scroll II
23236,JobShadow_Mix_Weapon,Class Shadow Box (Weapon)
23237,JobShadow_Mix_Armor,Class Shadow Box (Armor)
23238,JobShadow_Mix_Shoes,Class Shadow Box (Shoes)
23239,JobShadow_Mix_Shield,Class Shadow Box (Shield)
23240,JobShadow_Mix_Pendant,Class Shadow Box (Pendant)
23241,JobShadow_Mix_Earing,Class Shadow Box (Earring)
23242,Fried_Chicken,Assorted Fried Chicken
23243,Fried_Chicken_1,Deep-fried Chicken
23245,Lapine_Scroll,Lapine Scroll
23246,LI_Lapine_DdukddakBox,[Limited] Lapine's Thump Box
23247,StatusShadow_Mix,StatusShadow Mix
23248,GemstoneShadow_Mix,GemstoneShadow Mix
23249,BearersShadow_Mix,BearerShadow Mix
23250,ComposeShadow_Mix,ComposerShadow Mix
23251,Rose_Bundle_A,Rose Bundle A
23252,Orleans_Bundle_A,Orleans's Bundle A
23253,Black_Shiba_Bundle_A,Black Shiba Inu Bundle A
23254,Valkyrie_Bundle_A,Valkyrie Bundle A
23255,Kardui_Bundle_A,Kardui Bundle A
23256,Elixir_Bandage,Elixir Bandages
23257,Dew_Of_Old_Tree,Old Tree's Dew
23258,Foul_Rotten_Meat,Stinky Rotten Meat
23259,St_Cupcake,Strawberry Cream Cupcake
23260,Parfait,Fruit Parfait
23261,Macaron,Chewy Macaron
23262,Hair_Bun_Box,Tango Hair Gift Box
23263,Roll_Twin_Box,Roll Twin Gift Box
23264,Long_Pony_Box,Long Pony Gift Box
23265,Sprint_Bundle_A,Sprint Bundle A
23266,Etran_Bundle_A,Etran Bundle A
23267,1LVUP,Level Up Box (1)
23268,10LVUP,Level Up Box (10)
23269,20LVUP,Level Up Box (20)
23270,30LVUP,Level Up Box (30)
23271,40LVUP,Level Up Box (40)
23272,50LVUP,Level Up Box (50)
23273,60LVUP,Level Up Box (60)
23274,70LVUP,Level Up Box (70)
23275,90LVUP,Level Up Box (90)
23276,175LVUP,Level Up Box (175)
23277,Mado_Box,Emergency Magic Gear
23278,HelpmeShorty,Help Me Shorty
23280,N_Fly_Wing2,Novice Fly Wing
23281,RaceShadow_Mix,RaceShadow Mix
23282,Biscuit_Stick_2Set_,Biscuit Stick (2)
23283,Love_Scroll,Love Scroll
23284,Advanced_Taiming_Item,Premium Taming Gift Set
23285,Candy_Box_Melee,Candy Pouch Box(Physical)
23286,Candy_Box_Range,Candy Pouch Box(Ranged)
23287,Candy_Box_Magic,Candy Pouch Box(Magic)
23288,Cps_Fly_Wing,Compressed Fly Wing
23289,Candy_Bag_Scroll_Melee,Candy Bag Blessing Scroll(Physical)
23290,Candy_Bag_Scroll_Range,Candy Bag Blessing Scroll(Ranged)
23291,Candy_Bag_Scroll_Magic,Candy Bag Blessing Scroll(Magic)
23294,Pororoca_Shoes_Bundle_A,Pororoca Shoes Bundle A
23295,Lian_Bundle_B,Lian Bundle A
23296,D_Buger,D.Burger
23297,Lovely_Egg_Box,Lovely Egg Box
23299,Enchant_Stone_Box12,Costume Enchant Stone Box 12
23302,PoringsPreciousBox,Poring Treasure Box
23303,C_CatPaw_1Day_Para,Infinite Cat Hand Ticket Box (1 Day)
23304,C_Wing_Of_Fly_1Day_Para,Infinite Fly Wing Box (1 Day)
23305,Cat_Scroll,Cat Scroll
23307,Comp_M_DEFScroll,[Not For Sale] Shining Defense Scroll
23308,Booster_Amplifier,Booster Amplifier
23309,Magical_Booster_Box,Magical Booster Box
23310,Cat_Head_Dress_Basket,Cat Headdress Gift Basket
23311,Magical_Cat_Hand,Magic Cat Hand
23312,Chemicals_Bag,Chemical Bag
23317,Comp_Cherryblossom_C,[NotForSale] Cherry Blossom Cake
23318,Shadow_Scroll2,Shadow Scroll II
23320,Melon_Juice,Melon Juice
23321,Sweet_Melon_Juice,Sweet Melon Juice
23322,Melon_Parfait,Melon Parfait
23323,C_Wing_Of_Fly_3Day_Box_,Unlimited Wing Of Fly 3D Box
23324,StabilityShadow_Mix,StabilityShadow Mix
23325,Mobile_Novice_Box,Beginner Level Up Package
23328,Asha_Vahishta,Asha Bahishta
23329,C_Wing_Of_Fly_5Day_Box_,Infinite Fly Wing Box (5 Days)
23330,C_Giant_Fly_1Day_Box_,Infinite Giant Fly Wing Box (1 Day)
23331,C_Wing_Of_Fly_Box_,Infinite Fly Wing Box (1 Week)
23332,May_Gold_Scroll,May's Golden Scroll
23333,New_Hat_Box3,New Hat Box III
23334,ExShadow_DdukddakBox,Exchange Shadow Thump Box
23335,Material_Shadow_Cube,Material Shadow Cube
23336,Mysterious_Medal_Box,Mysterious Medal Piggy Bank
23338,Comp_Wing_Of_Fly,Compressed Fly Wing
23340,Comp_Megaphone,[Sale] Megaphone
23342,Vend_Arbeit1_1Lv,[1 Day] Consignment Merchant Envelope Lv1
23343,Vend_Arbeit1_2Lv,[1 Day] Consignment Merchant Envelope Lv2
23344,Vend_Arbeit1_3Lv,[1 Day] Consignment Merchant Envelope Lv3
23345,Buy_Arbeit1_1Lv,[1 Day] Personal Shopper Envelope Lv1
23346,Buy_Arbeit1_2Lv,[1 Day] Personal Shopper Envelope Lv2
23347,Buy_Arbeit1_3Lv,[1 Day] Personal Shopper Envelope Lv3
23348,Vend_Arbeit_1Lv,Consignment Merchant Voucher Lv1
23349,Vend_Arbeit_2Lv,Consignment Merchant Voucher
23350,Vend_Arbeit_3Lv,Consignment Merchant Voucher Lv3
23351,Buy_Arbeit_1Lv,Personal Shopper Voucher Lv1
23352,Buy_Arbeit_2Lv,Personal Shopper Voucher
23353,Buy_Arbeit_3Lv,Personal Shopper Voucher Lv3
23354,Vend_Arbeit3_1Lv,[3 Day] Consignment Merchant Envelope Lv1
23355,Vend_Arbeit3_2Lv,Consignment Merchant Envelope
23356,Vend_Arbeit3_3Lv,[3 Day] Consignment Merchant Envelope Lv3
23357,Buy_Arbeit3_1Lv,[3 Day] Personal Shopper Envelope Lv1
23358,Buy_Arbeit3_2Lv,Personal Shopper Envelope
23359,Buy_Arbeit3_3Lv,[3 Day] Personal Shopper Envelope Lv3
23360,Psychotropic,Psychotropic
23361,Serum,Serum
23362,Pig_Potato,Meatball
23363,E_Watermelon_Pudding,Watermelon Pudding
23364,Cryptura_Cookie,Critatura Pope Cookie
23365,Cryptura_Giftbox,Critatura Souvenir Box
23367,Tamato_Noodle,Spaghetti and Sauce
23368,Store_Search1,Special Shopper Catalog
23374,Fire_Armor_S,Fire Armor Scroll
23375,Cold_Armor_S,Water Armor Scroll
23376,Wind_Armor_S,Wind Armor Scroll
23377,Earth_Armor_S,Earth Armor Scroll
23383,General_Scroll,Warlord's Scroll
23388,CookingBox10,[Scroll] Food Box
23405,Green_Scroll_K2,July Green Scroll II
23436,Shadow_Refine_Hammer,Shadow Refine Hammer
23438,New_Shadow_Cube,New Shadow Cube
23440,Sentimental_Scroll,Sentimental Scroll
23444,July_Hair_Box,July Payment Event Special Box
23445,Grilled_Turkey,Home Food
23446,Savage_Trap,Savage Trap
23473,Infinity_Scroll,Infinity Scroll
23474,InfinityShadow_Mix,InfinityShadow Mix
23475,Infinity_Drink,Infinity Drink
23484,Firstaid_Box_5,First aid Box (5)
23485,Firstaid_Box_10,First aid Box (10)
23486,Firstaid_Box_15,First aid Box (15)
23487,Firstaid_Box_20,First aid Box (20)
23488,Firstaid_Box_25,First aid Box (25)
23489,Firstaid_Box_30,First aid Box (30)
23490,Firstaid_Box_35,First aid Box (35)
23491,Firstaid_Box_40,First aid Box (40)
23492,Firstaid_Box_45,First aid Box (45)
23493,Firstaid_Box_50,First aid Box (50)
23494,Firstaid_Box_55,First aid Box (55)
23495,Firstaid_Box_60,First aid Box (60)
23496,Firstaid_Box_65,First aid Box (65)
23497,Firstaid_Box_70,First aid Box (70)
23498,Firstaid_Box_75,First aid Box (75)
23499,Firstaid_Box_80,First aid Box (80)
23500,Firstaid_Box_85,First aid Box (85)
23501,Firstaid_Box_90,First aid Box (90)
23502,Firstaid_Box_95,First aid Box (95)
23503,Red_Potion_B_20,[Not For Sale] Crate of 20 Red Potions
23504,Orange_Potion_B_20,[Not For Sale] Crate of 20 Orange Potions
23505,Yellow_Potion_B_20,[Not For Sale] Crate of 20 Yellow Potions
23506,White_Potion_B_20,[Not For Sale] Box of 20 White Potion
23524,Enchant_Stone_Box13,Costume Enchant Stone Box 13
23533,Vote_Rose,Rose of Choice
23537,Bloody_Scroll,Bloody Scroll
23538,BloodyKnight_Shield_Box,Cursed Knight's Shield Box
23545,Silver_Statue,Silver Statue
23546,Cursed_Blood,Cursed Blood
23547,Gold_Statue,Gold Statue
23548,Ice_Candy,Snow Candy
23549,Snow_Cookie,Snow Cookie
23550,Winter_Cookie,Winter Cookie
23551,Festi_Cookie,Festi Cookie
23552,Flora_Cookie,Flora Cookie
23553,Snow_Festa_Box,Snow Flower Festival Giftbox
23554,Snow_Festa_CardPack,Snow Festa Card Pack
23556,Hunter_Food,Dinner for Hunter
23575,Adventurer_Box_1,Adventurer Box (1)
23576,Adventurer_Box_15,Adventurer Box (15)
23577,Adventurer_Box_30,Adventurer Box (30)
23578,Adventurer_Box_45,Adventurer Box (45)
23579,Adventurer_Box_60,Adventurer Box (60)
23580,Adventurer_Box_75,Adventurer Box (75)
23581,Adventurer_Box_90,Adventurer Box (90)
23582,E_Wing_Of_Fly_3Day_Box,[Gift] Unlimited Fly Wing 3 Day Box
23583,Rebeginer_Box,Beginner's Armor Box
23584,Rebeginer_S_Box,Beginner's Shadow Box
23585,Rebeginer_Box_100,Beginner Support Box (100)
23586,Rebeginer_Box_110,Beginner Support Box (110)
23587,Rebeginer_Box_120,Beginner Support Box (120)
23604,Main_Dish_Course,Main Dish Course
23605,Challenge_Drink,Challenger Drink
23606,Power_Drink,Power Drink
23607,Unlimited_Drink,Unlimited Drink
23611,Mimir_Spring_Water,Mimir's Spring Water
23612,Baldrs_Blessing,Baldur's Blessing
23618,2017_Special_Scroll,2017 Special Scroll
23619,2017_Special_Box,2017 Special Box
23629,Enchant_Stone_Box14,Costume Enchant Stone Box 14
23647,Zero_Merchant_Bell,Tool Dealer Bell
23648,Zero_Kafra_Bell,Kafra Storage Bell
23650,Ice_Scroll,Ice Scroll
23660,Dogly_Bottle_Z,Dogly Bottle Z
23661,2018_New_Year_Scroll,2018 New Year Scroll
23662,2018_Year_Shadow_Cube,New Year Shadow Cube 2018
23663,2018_Material_Cube,2018 Material Shadow Cube
23664,2018_Lapine_DdukddakBox,[Limited] Lapine's Thump Box 2018
23665,PhysicalMagical_Mix,PhysicalMagical Mix
23666,ImmunedAthena_Mix,ImmunedAthena Mix
23667,HardChamption_Mix,HardChampion Mix
23668,KingbirdAncient_Mix,KingbirdAncient Mix
23669,CriticalHit_Mix,CriticalHit Mix
23674,Sweets_Evt_Box,Sweets Festival Box
23675,Geffen_Magic_Scroll,Geffen Magic Armor Order Form
23676,Gray_Charcoal_Melee,Grey Abrasive (physical)
23677,Gray_Charcoal_Magic,Grey Abrasive (magical)
23678,Gray_Charcoal_Range,Grey Abrasive (distance)
23679,Geffen_Magic_Scroll2,Geffen Magic Accessory Order Form
23682,Enchant_Stone_Box15,Costume Enchant Stone Box 15
23683,EVT_JAN02KR,Lucky Bag
23684,2018_Visionary_Card,Phantom's Spirit
23700,Lunar_New_Year_Scroll,New Year Scroll
23706,Charleston_Parts_W,Charleston Upgrade Parts (Physical)
23707,Charleston_Parts_R,Charleston Upgrade Parts (Ranged)
23708,February_Hair_Box,February Special Box
23710,2018_Spring_Scroll,Spring's Scroll
23711,Booby_Trap_Box,Trap Box
23718,2018_Sakura_Scroll,Spring Scroll
23719,Sealed_Card2,Sealed Card Album II
23720,Shadow_Random_Mix,Shadow Random Mix
23723,Melon_Bread,Melon Bread
23724,Celebrate_Egg,Memorial Egg
23725,E_Main_Dish_C,[Event] Main Dish Course
23726,E_Challenge_Drink,[Event] Challenger Drink
23727,E_Unlimited_Drink,[Event] Unlimited Drink
23728,E_Power_Drink,[Event] Power Drink
23732,E_Mimir_Spring_W,[Event] Mimir's Spring Water
23733,E_Baldrs_Blessing,[Event] Baldur's Blessing
23743,Noodle_Festa_Can,Festa Commemorative Can
23744,Cream_Noodle,Cream Noodles
23751,Comp_AID_Buff_Box,[Not For Sale] Premium Buff Box
23752,Comp_Box,Gift of Apology
23754,Comp_All_Ring_Box,Apology Ring Box
23761,Advanced_Taiming_Item2,Premium Taming Gift Set II
23763,Mysterious_Egg3,Mysterious Egg III
23764,Comp_Box2,A gift with an Apple Heart
23765,May_Rainbow_Scroll,May's Rainbow Scroll
23766,Overwhelm_Armor_Box,Overwhelm Armor Box
23767,Powerful_Helm_Box,Strong Helmet Box
23770,Enchant_Stone_Box16,Costume Enchant Stone Box 16
23771,Mysterious_Plastic,Mysterious Plastic Bag
23772,EP17_1_SPC01,OS Weapon Chest
23773,EP17_1_SPC02,Weapon Modification Device Chest (Physical)
23774,EP17_1_SPC03,Weapon Modification Device Chest (Magic)
23775,EP17_1_SPC04,Modification Module Chest
23776,EP17_1_SPC05,Weapon Modifier (Physical)
23777,EP17_1_SPC06,Advanced Weapon Modifier (Physical)
23778,EP17_1_SPC07,Super Weapon Modifier (Physical)
23779,EP17_1_SPC08,Weapon Modifier (Magic)
23780,EP17_1_SPC09,Advanced Weapon Modifier (Magic)
23781,EP17_1_SPC10,Super Weapon Modifier (Magic)
23784,Sweet_Candy_Box,Sweet Candy Box
23804,Pump_Of_Spirit_Scroll2,Soul Plunger Scroll II
23805,Spirit_Hat_Box,Soul Hat Box
23806,Hero_Weapon_Box,Ancient Heros Weapon Box
23815,Magma_Essence,Lava Essence
23817,Bs_Making_S,Mysterious Combination Bundle
23818,Bs_Item_M_S_2,Giant Orc Helm Combination SynthesisBox
